UWI,Well Name,Well Number,Well Label,KB Elev,DF Elev,GL Elev,Spud Date,Completion Date,Current Operator,Original Operator,Historical Operator,County,State,SurfLat,SurfLong,BHLatDec,BHLongDec,Zone Name,ZoneAttrName,Value
42389355330000,BALMORHEA STATE A,2H,BALMORHEA STATE A : 2H,2644,,2618,1/3/2017,,CENTENNIAL RESOURCES,,,REEVES,TEXAS,31.31125462,-103.5240958,31.32931111,-103.5199371,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,110.35
42389355330000,BALMORHEA STATE A,2H,BALMORHEA STATE A : 2H,2644,,2618,1/3/2017,,CENTENNIAL RESOURCES,,,REEVES,TEXAS,31.31125462,-103.5240958,31.32931111,-103.5199371,Grid Samples,MEDIAN_WFMP Upper A - GROSS,95.21
42389355330000,BALMORHEA STATE A,2H,BALMORHEA STATE A : 2H,2644,,2618,1/3/2017,,CENTENNIAL RESOURCES,,,REEVES,TEXAS,31.31125462,-103.5240958,31.32931111,-103.5199371,Grid Samples,MEDIAN_WFMP Upper A - NET_DPHI>8,61.75
42389355330000,BALMORHEA STATE A,2H,BALMORHEA STATE A : 2H,2644,,2618,1/3/2017,,CENTENNIAL RESOURCES,,,REEVES,TEXAS,31.31125462,-103.5240958,31.32931111,-103.5199371,Grid Samples,MEDIAN_WFMP Upper A - NET_GR>75_DPHI>8,60.09
42389355330000,BALMORHEA STATE A,2H,BALMORHEA STATE A : 2H,2644,,2618,1/3/2017,,CENTENNIAL RESOURCES,,,REEVES,TEXAS,31.31125462,-103.5240958,31.32931111,-103.5199371,Grid Samples,MEDIAN_WFMP Upper A - NET_Res>30,88.33
42389355390000,GRADY STATE UNIT 27,1,GRADY STATE UNIT 27 : 1,2677,,2652,12/20/2016,,CALLON PERMIAN LLC,,,REEVES,TEXAS,31.49060049,-103.5805689,31.50608302,-103.5533668,Grid Samples,VARIANCE_WFMP_UA_MRKR_SSTVD,1546.09
42389355390000,GRADY STATE UNIT 27,1,GRADY STATE UNIT 27 : 1,2677,,2652,12/20/2016,,CALLON PERMIAN LLC,,,REEVES,TEXAS,31.49060049,-103.5805689,31.50608302,-103.5533668,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_DPHI_100,0.06
42389355390000,GRADY STATE UNIT 27,1,GRADY STATE UNIT 27 : 1,2677,,2652,12/20/2016,,CALLON PERMIAN LLC,,,REEVES,TEXAS,31.49060049,-103.5805689,31.50608302,-103.5533668,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,47.03
42389355390000,GRADY STATE UNIT 27,1,GRADY STATE UNIT 27 : 1,2677,,2652,12/20/2016,,CALLON PERMIAN LLC,,,REEVES,TEXAS,31.49060049,-103.5805689,31.50608302,-103.5533668,Grid Samples,VARIANCE_WFMP Upper A - GROSS,7.33
42389355390000,GRADY STATE UNIT 27,1,GRADY STATE UNIT 27 : 1,2677,,2652,12/20/2016,,CALLON PERMIAN LLC,,,REEVES,TEXAS,31.49060049,-103.5805689,31.50608302,-103.5533668,Grid Samples,VARIANCE_WFMP Upper A - NET_DPHI>8,0.67
42389355390000,GRADY STATE UNIT 27,1,GRADY STATE UNIT 27 : 1,2677,,2652,12/20/2016,,CALLON PERMIAN LLC,,,REEVES,TEXAS,31.49060049,-103.5805689,31.50608302,-103.5533668,Grid Samples,VARIANCE_WFMP Upper A - NET_GR>75_DPHI>8,1.41
42389355390000,GRADY STATE UNIT 27,1,GRADY STATE UNIT 27 : 1,2677,,2652,12/20/2016,,CALLON PERMIAN LLC,,,REEVES,TEXAS,31.49060049,-103.5805689,31.50608302,-103.5533668,Grid Samples,VARIANCE_WFMP Upper A - NET_Res>30,0.91
42389355390000,GRADY STATE UNIT 27,1,GRADY STATE UNIT 27 : 1,2677,,2652,12/20/2016,,CALLON PERMIAN LLC,,,REEVES,TEXAS,31.49060049,-103.5805689,31.50608302,-103.5533668,Grid Samples,MEDIAN_WFMP_UA_MRKR_SSTVD,-7768.45
42389355390000,GRADY STATE UNIT 27,1,GRADY STATE UNIT 27 : 1,2677,,2652,12/20/2016,,CALLON PERMIAN LLC,,,REEVES,TEXAS,31.49060049,-103.5805689,31.50608302,-103.5533668,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_DPHI_100,10.43
42389355390000,GRADY STATE UNIT 27,1,GRADY STATE UNIT 27 : 1,2677,,2652,12/20/2016,,CALLON PERMIAN LLC,,,REEVES,TEXAS,31.49060049,-103.5805689,31.50608302,-103.5533668,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,71.38
42389355390000,GRADY STATE UNIT 27,1,GRADY STATE UNIT 27 : 1,2677,,2652,12/20/2016,,CALLON PERMIAN LLC,,,REEVES,TEXAS,31.49060049,-103.5805689,31.50608302,-103.5533668,Grid Samples,MEDIAN_WFMP Upper A - GROSS,82.42
42389355390000,GRADY STATE UNIT 27,1,GRADY STATE UNIT 27 : 1,2677,,2652,12/20/2016,,CALLON PERMIAN LLC,,,REEVES,TEXAS,31.49060049,-103.5805689,31.50608302,-103.5533668,Grid Samples,MEDIAN_WFMP Upper A - NET_DPHI>8,69.58
42389355390000,GRADY STATE UNIT 27,1,GRADY STATE UNIT 27 : 1,2677,,2652,12/20/2016,,CALLON PERMIAN LLC,,,REEVES,TEXAS,31.49060049,-103.5805689,31.50608302,-103.5533668,Grid Samples,MEDIAN_WFMP Upper A - NET_GR>75_DPHI>8,60.94
42389355390000,GRADY STATE UNIT 27,1,GRADY STATE UNIT 27 : 1,2677,,2652,12/20/2016,,CALLON PERMIAN LLC,,,REEVES,TEXAS,31.49060049,-103.5805689,31.50608302,-103.5533668,Grid Samples,MEDIAN_WFMP Upper A - NET_Res>30,80.49
42389355480000,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,1/26/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53901813,-103.8977826,31.51702276,-103.8979049,Grid Samples,VARIANCE_WFMP_UA_MRKR_SSTVD,5031.04
42389355480000,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,1/26/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53901813,-103.8977826,31.51702276,-103.8979049,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_DPHI_100,0.03
42389355480000,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,1/26/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53901813,-103.8977826,31.51702276,-103.8979049,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,241.94
42389355480000,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,1/26/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53901813,-103.8977826,31.51702276,-103.8979049,Grid Samples,VARIANCE_WFMP Upper A - GROSS,32.05
42389355480000,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,1/26/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53901813,-103.8977826,31.51702276,-103.8979049,Grid Samples,VARIANCE_WFMP Upper A - NET_DPHI>8,9.11
42389355480000,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,1/26/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53901813,-103.8977826,31.51702276,-103.8979049,Grid Samples,VARIANCE_WFMP Upper A - NET_GR>75_DPHI>8,6.8
42389355480000,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,1/26/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53901813,-103.8977826,31.51702276,-103.8979049,Grid Samples,VARIANCE_WFMP Upper A - NET_Res>30,7.22
42389355480000,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,1/26/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53901813,-103.8977826,31.51702276,-103.8979049,Grid Samples,MEDIAN_WFMP_UA_MRKR_SSTVD,-6947.26
42389355480000,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,1/26/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53901813,-103.8977826,31.51702276,-103.8979049,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_DPHI_100,9.31
42389355480000,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,1/26/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53901813,-103.8977826,31.51702276,-103.8979049,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,83.77
42389355480000,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,1/26/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53901813,-103.8977826,31.51702276,-103.8979049,Grid Samples,MEDIAN_WFMP Upper A - GROSS,90.32
42389355480000,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,1/26/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53901813,-103.8977826,31.51702276,-103.8979049,Grid Samples,MEDIAN_WFMP Upper A - NET_DPHI>8,67.77
42389355480000,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,1/26/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53901813,-103.8977826,31.51702276,-103.8979049,Grid Samples,MEDIAN_WFMP Upper A - NET_GR>75_DPHI>8,64.5
42389355480000,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,1/26/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53901813,-103.8977826,31.51702276,-103.8979049,Grid Samples,MEDIAN_WFMP Upper A - NET_Res>30,78.64
42389355480100,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,2/7/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53902778,-103.8977828,31.51704711,-103.8987294,Grid Samples,VARIANCE_WFMP_UA_MRKR_SSTVD,5210.29
42389355480100,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,2/7/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53902778,-103.8977828,31.51704711,-103.8987294,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_DPHI_100,0.04
42389355480100,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,2/7/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53902778,-103.8977828,31.51704711,-103.8987294,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,240.05
42389355480100,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,2/7/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53902778,-103.8977828,31.51704711,-103.8987294,Grid Samples,VARIANCE_WFMP Upper A - GROSS,31.32
42389355480100,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,2/7/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53902778,-103.8977828,31.51704711,-103.8987294,Grid Samples,VARIANCE_WFMP Upper A - NET_DPHI>8,9.35
42389355480100,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,2/7/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53902778,-103.8977828,31.51704711,-103.8987294,Grid Samples,VARIANCE_WFMP Upper A - NET_GR>75_DPHI>8,6.93
42389355480100,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,2/7/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53902778,-103.8977828,31.51704711,-103.8987294,Grid Samples,VARIANCE_WFMP Upper A - NET_Res>30,6.89
42389355480100,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,2/7/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53902778,-103.8977828,31.51704711,-103.8987294,Grid Samples,MEDIAN_WFMP_UA_MRKR_SSTVD,-6944.56
42389355480100,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,2/7/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53902778,-103.8977828,31.51704711,-103.8987294,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_DPHI_100,9.31
42389355480100,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,2/7/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53902778,-103.8977828,31.51704711,-103.8987294,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,83.71
42389355480100,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,2/7/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53902778,-103.8977828,31.51704711,-103.8987294,Grid Samples,MEDIAN_WFMP Upper A - GROSS,90.48
42389355480100,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,2/7/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53902778,-103.8977828,31.51704711,-103.8987294,Grid Samples,MEDIAN_WFMP Upper A - NET_DPHI>8,67.75
42389355480100,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,2/7/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53902778,-103.8977828,31.51704711,-103.8987294,Grid Samples,MEDIAN_WFMP Upper A - NET_GR>75_DPHI>8,64.5
42389355480100,STATE DAGGER 37-48,1H,STATE DAGGER 37-48 : 1H,3262,,3237,2/7/2017,,ATLANTIC RESOURCES C,,,REEVES,TEXAS,31.53902778,-103.8977828,31.51704711,-103.8987294,Grid Samples,MEDIAN_WFMP Upper A - NET_Res>30,78.78
42389355540100,STATE CLARK 38-47,1H,STATE CLARK 38-47 : 1H,3262,,3237,5/16/2017,,ATLANTIC RES CO LLC,,,REEVES,TEXAS,31.53870814,-103.9149736,31.52456275,-103.9150013,Grid Samples,VARIANCE_WFMP_UA_MRKR_SSTVD,1105.17
42389355540100,STATE CLARK 38-47,1H,STATE CLARK 38-47 : 1H,3262,,3237,5/16/2017,,ATLANTIC RES CO LLC,,,REEVES,TEXAS,31.53870814,-103.9149736,31.52456275,-103.9150013,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_DPHI_100,0.04
42389355540100,STATE CLARK 38-47,1H,STATE CLARK 38-47 : 1H,3262,,3237,5/16/2017,,ATLANTIC RES CO LLC,,,REEVES,TEXAS,31.53870814,-103.9149736,31.52456275,-103.9150013,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,75.02
42389355540100,STATE CLARK 38-47,1H,STATE CLARK 38-47 : 1H,3262,,3237,5/16/2017,,ATLANTIC RES CO LLC,,,REEVES,TEXAS,31.53870814,-103.9149736,31.52456275,-103.9150013,Grid Samples,VARIANCE_WFMP Upper A - GROSS,3.91
42389355540100,STATE CLARK 38-47,1H,STATE CLARK 38-47 : 1H,3262,,3237,5/16/2017,,ATLANTIC RES CO LLC,,,REEVES,TEXAS,31.53870814,-103.9149736,31.52456275,-103.9150013,Grid Samples,VARIANCE_WFMP Upper A - NET_DPHI>8,8.05
42389355540100,STATE CLARK 38-47,1H,STATE CLARK 38-47 : 1H,3262,,3237,5/16/2017,,ATLANTIC RES CO LLC,,,REEVES,TEXAS,31.53870814,-103.9149736,31.52456275,-103.9150013,Grid Samples,VARIANCE_WFMP Upper A - NET_GR>75_DPHI>8,3.59
42389355540100,STATE CLARK 38-47,1H,STATE CLARK 38-47 : 1H,3262,,3237,5/16/2017,,ATLANTIC RES CO LLC,,,REEVES,TEXAS,31.53870814,-103.9149736,31.52456275,-103.9150013,Grid Samples,VARIANCE_WFMP Upper A - NET_Res>30,2.97
42389355540100,STATE CLARK 38-47,1H,STATE CLARK 38-47 : 1H,3262,,3237,5/16/2017,,ATLANTIC RES CO LLC,,,REEVES,TEXAS,31.53870814,-103.9149736,31.52456275,-103.9150013,Grid Samples,MEDIAN_WFMP_UA_MRKR_SSTVD,-6884.26
42389355540100,STATE CLARK 38-47,1H,STATE CLARK 38-47 : 1H,3262,,3237,5/16/2017,,ATLANTIC RES CO LLC,,,REEVES,TEXAS,31.53870814,-103.9149736,31.52456275,-103.9150013,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_DPHI_100,9.22
42389355540100,STATE CLARK 38-47,1H,STATE CLARK 38-47 : 1H,3262,,3237,5/16/2017,,ATLANTIC RES CO LLC,,,REEVES,TEXAS,31.53870814,-103.9149736,31.52456275,-103.9150013,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,66.39
42389355540100,STATE CLARK 38-47,1H,STATE CLARK 38-47 : 1H,3262,,3237,5/16/2017,,ATLANTIC RES CO LLC,,,REEVES,TEXAS,31.53870814,-103.9149736,31.52456275,-103.9150013,Grid Samples,MEDIAN_WFMP Upper A - GROSS,89.5
42389355540100,STATE CLARK 38-47,1H,STATE CLARK 38-47 : 1H,3262,,3237,5/16/2017,,ATLANTIC RES CO LLC,,,REEVES,TEXAS,31.53870814,-103.9149736,31.52456275,-103.9150013,Grid Samples,MEDIAN_WFMP Upper A - NET_DPHI>8,66.7
42389355540100,STATE CLARK 38-47,1H,STATE CLARK 38-47 : 1H,3262,,3237,5/16/2017,,ATLANTIC RES CO LLC,,,REEVES,TEXAS,31.53870814,-103.9149736,31.52456275,-103.9150013,Grid Samples,MEDIAN_WFMP Upper A - NET_GR>75_DPHI>8,63.21
42389355540100,STATE CLARK 38-47,1H,STATE CLARK 38-47 : 1H,3262,,3237,5/16/2017,,ATLANTIC RES CO LLC,,,REEVES,TEXAS,31.53870814,-103.9149736,31.52456275,-103.9150013,Grid Samples,MEDIAN_WFMP Upper A - NET_Res>30,86.04
42389355590000,AFFIRMED 6,2H,AFFIRMED 6 : 2H,2766,,2738,8/4/2017,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.38544211,-103.6451409,31.39596732,-103.626477,Grid Samples,VARIANCE_WFMP_UA_MRKR_SSTVD,2716.09
42389355590000,AFFIRMED 6,2H,AFFIRMED 6 : 2H,2766,,2738,8/4/2017,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.38544211,-103.6451409,31.39596732,-103.626477,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_DPHI_100,12.53
42389355590000,AFFIRMED 6,2H,AFFIRMED 6 : 2H,2766,,2738,8/4/2017,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.38544211,-103.6451409,31.39596732,-103.626477,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,1.38
42389355590000,AFFIRMED 6,2H,AFFIRMED 6 : 2H,2766,,2738,8/4/2017,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.38544211,-103.6451409,31.39596732,-103.626477,Grid Samples,VARIANCE_WFMP Upper A - GROSS,3.45
42389355590000,AFFIRMED 6,2H,AFFIRMED 6 : 2H,2766,,2738,8/4/2017,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.38544211,-103.6451409,31.39596732,-103.626477,Grid Samples,VARIANCE_WFMP Upper A - NET_DPHI>8,0.33
42389355590000,AFFIRMED 6,2H,AFFIRMED 6 : 2H,2766,,2738,8/4/2017,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.38544211,-103.6451409,31.39596732,-103.626477,Grid Samples,VARIANCE_WFMP Upper A - NET_GR>75_DPHI>8,0.12
42389355590000,AFFIRMED 6,2H,AFFIRMED 6 : 2H,2766,,2738,8/4/2017,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.38544211,-103.6451409,31.39596732,-103.626477,Grid Samples,VARIANCE_WFMP Upper A - NET_Res>30,0.23
42389355590000,AFFIRMED 6,2H,AFFIRMED 6 : 2H,2766,,2738,8/4/2017,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.38544211,-103.6451409,31.39596732,-103.626477,Grid Samples,MEDIAN_WFMP_UA_MRKR_SSTVD,-7048.86
42389355590000,AFFIRMED 6,2H,AFFIRMED 6 : 2H,2766,,2738,8/4/2017,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.38544211,-103.6451409,31.39596732,-103.626477,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_DPHI_100,-1.17
42389355590000,AFFIRMED 6,2H,AFFIRMED 6 : 2H,2766,,2738,8/4/2017,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.38544211,-103.6451409,31.39596732,-103.626477,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,159.26
42389355590000,AFFIRMED 6,2H,AFFIRMED 6 : 2H,2766,,2738,8/4/2017,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.38544211,-103.6451409,31.39596732,-103.626477,Grid Samples,MEDIAN_WFMP Upper A - GROSS,73.81
42389355590000,AFFIRMED 6,2H,AFFIRMED 6 : 2H,2766,,2738,8/4/2017,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.38544211,-103.6451409,31.39596732,-103.626477,Grid Samples,MEDIAN_WFMP Upper A - NET_DPHI>8,60.68
42389355590000,AFFIRMED 6,2H,AFFIRMED 6 : 2H,2766,,2738,8/4/2017,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.38544211,-103.6451409,31.39596732,-103.626477,Grid Samples,MEDIAN_WFMP Upper A - NET_GR>75_DPHI>8,59.41
42389355590000,AFFIRMED 6,2H,AFFIRMED 6 : 2H,2766,,2738,8/4/2017,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.38544211,-103.6451409,31.39596732,-103.626477,Grid Samples,MEDIAN_WFMP Upper A - NET_Res>30,83.8
42389355690100,JOHNSON STANLEY 19,2H,JOHNSON STANLEY 19 : 2H,2791,,2766,2/5/2017,,UPCURVE ENERGY LLC,,,REEVES,TEXAS,31.2906937,-103.6782815,31.31306232,-103.6791912,Grid Samples,VARIANCE_WFMP_UA_MRKR_SSTVD,1899.74
42389355690100,JOHNSON STANLEY 19,2H,JOHNSON STANLEY 19 : 2H,2791,,2766,2/5/2017,,UPCURVE ENERGY LLC,,,REEVES,TEXAS,31.2906937,-103.6782815,31.31306232,-103.6791912,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_DPHI_100,0.01
42389355690100,JOHNSON STANLEY 19,2H,JOHNSON STANLEY 19 : 2H,2791,,2766,2/5/2017,,UPCURVE ENERGY LLC,,,REEVES,TEXAS,31.2906937,-103.6782815,31.31306232,-103.6791912,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,0.04
42389355690100,JOHNSON STANLEY 19,2H,JOHNSON STANLEY 19 : 2H,2791,,2766,2/5/2017,,UPCURVE ENERGY LLC,,,REEVES,TEXAS,31.2906937,-103.6782815,31.31306232,-103.6791912,Grid Samples,VARIANCE_WFMP Upper A - GROSS,12.99
42389355690100,JOHNSON STANLEY 19,2H,JOHNSON STANLEY 19 : 2H,2791,,2766,2/5/2017,,UPCURVE ENERGY LLC,,,REEVES,TEXAS,31.2906937,-103.6782815,31.31306232,-103.6791912,Grid Samples,VARIANCE_WFMP Upper A - NET_DPHI>8,0.88
42389355690100,JOHNSON STANLEY 19,2H,JOHNSON STANLEY 19 : 2H,2791,,2766,2/5/2017,,UPCURVE ENERGY LLC,,,REEVES,TEXAS,31.2906937,-103.6782815,31.31306232,-103.6791912,Grid Samples,VARIANCE_WFMP Upper A - NET_GR>75_DPHI>8,27.28
42389355690100,JOHNSON STANLEY 19,2H,JOHNSON STANLEY 19 : 2H,2791,,2766,2/5/2017,,UPCURVE ENERGY LLC,,,REEVES,TEXAS,31.2906937,-103.6782815,31.31306232,-103.6791912,Grid Samples,VARIANCE_WFMP Upper A - NET_Res>30,0.21
42389355690100,JOHNSON STANLEY 19,2H,JOHNSON STANLEY 19 : 2H,2791,,2766,2/5/2017,,UPCURVE ENERGY LLC,,,REEVES,TEXAS,31.2906937,-103.6782815,31.31306232,-103.6791912,Grid Samples,MEDIAN_WFMP_UA_MRKR_SSTVD,-7034.76
42389355690100,JOHNSON STANLEY 19,2H,JOHNSON STANLEY 19 : 2H,2791,,2766,2/5/2017,,UPCURVE ENERGY LLC,,,REEVES,TEXAS,31.2906937,-103.6782815,31.31306232,-103.6791912,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_DPHI_100,11.23
42389355690100,JOHNSON STANLEY 19,2H,JOHNSON STANLEY 19 : 2H,2791,,2766,2/5/2017,,UPCURVE ENERGY LLC,,,REEVES,TEXAS,31.2906937,-103.6782815,31.31306232,-103.6791912,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,91.72
42389355690100,JOHNSON STANLEY 19,2H,JOHNSON STANLEY 19 : 2H,2791,,2766,2/5/2017,,UPCURVE ENERGY LLC,,,REEVES,TEXAS,31.2906937,-103.6782815,31.31306232,-103.6791912,Grid Samples,MEDIAN_WFMP Upper A - GROSS,84.77
42389355690100,JOHNSON STANLEY 19,2H,JOHNSON STANLEY 19 : 2H,2791,,2766,2/5/2017,,UPCURVE ENERGY LLC,,,REEVES,TEXAS,31.2906937,-103.6782815,31.31306232,-103.6791912,Grid Samples,MEDIAN_WFMP Upper A - NET_DPHI>8,81.97
42389355690100,JOHNSON STANLEY 19,2H,JOHNSON STANLEY 19 : 2H,2791,,2766,2/5/2017,,UPCURVE ENERGY LLC,,,REEVES,TEXAS,31.2906937,-103.6782815,31.31306232,-103.6791912,Grid Samples,MEDIAN_WFMP Upper A - NET_GR>75_DPHI>8,42.03
42389355690100,JOHNSON STANLEY 19,2H,JOHNSON STANLEY 19 : 2H,2791,,2766,2/5/2017,,UPCURVE ENERGY LLC,,,REEVES,TEXAS,31.2906937,-103.6782815,31.31306232,-103.6791912,Grid Samples,MEDIAN_WFMP Upper A - NET_Res>30,94.69
42389355980000,ALAMEDA STATE UNIT,601H,ALAMEDA STATE UNIT : 601H,2837,,2812,2/16/2017,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60831855,-103.6523734,31.63618086,-103.6520486,Grid Samples,VARIANCE_WFMP_UA_MRKR_SSTVD,452.58
42389355980000,ALAMEDA STATE UNIT,601H,ALAMEDA STATE UNIT : 601H,2837,,2812,2/16/2017,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60831855,-103.6523734,31.63618086,-103.6520486,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_DPHI_100,0.05
42389355980000,ALAMEDA STATE UNIT,601H,ALAMEDA STATE UNIT : 601H,2837,,2812,2/16/2017,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60831855,-103.6523734,31.63618086,-103.6520486,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,26.01
42389355980000,ALAMEDA STATE UNIT,601H,ALAMEDA STATE UNIT : 601H,2837,,2812,2/16/2017,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60831855,-103.6523734,31.63618086,-103.6520486,Grid Samples,VARIANCE_WFMP Upper A - GROSS,0.64
42389355980000,ALAMEDA STATE UNIT,601H,ALAMEDA STATE UNIT : 601H,2837,,2812,2/16/2017,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60831855,-103.6523734,31.63618086,-103.6520486,Grid Samples,VARIANCE_WFMP Upper A - NET_DPHI>8,0.09
